student_id,attendance,internal_marks,assignment_score,previous_cgpa,study_hours,backlogs,practical_marks,quiz_score,previous_failures,participation,risk_level
STU1577,50.77,58.46,60.87,6.33,2.53,0,62.78,68.53,3,77.84,High
STU1578,92.47,28.87,54.88,5.18,4.34,1,40.36,48.8,0,65.13,High
STU1579,63.98,58.01,73.81,5.31,5.69,2,82.88,57.13,1,65.93,High
STU1580,62.85,59.5,43.1,4.44,2.21,1,73.48,51.1,0,63.76,High
STU1581,78.01,76.41,65.68,6.65,3.26,2,29.14,90.72,2,42.59,High
STU1582,92.23,52.43,73.68,9.05,4.33,0,75.57,79.05,1,34.71,Low
STU1583,59.76,95.22,65.95,6.6,2.72,3,61.18,65.68,0,72.72,High
STU1584,75.93,30.59,46.85,7.22,4.34,0,81.19,54.88,1,68.76,High
STU1585,81.43,88.6,93.91,8.73,4.5,0,66.21,50.78,0,83.77,Low
STU1586,85.4,60.96,71.55,6.23,5.45,0,54.33,67.2,0,79.71,Medium
STU1587,77.65,80.47,91.47,9.65,2.41,2,97.39,98.18,0,48.83,Low
STU1588,69.49,66.44,66.1,9.59,1.8,0,94.72,65.11,2,87.65,Medium
STU1589,62.59,85.51,56.8,6.62,2.95,0,64.84,86.63,0,80.3,Medium
STU1590,76.29,58.03,74.04,5.99,1.76,1,74.33,69.96,1,78.82,High
STU1591,58.92,45.22,66.76,7.78,4.52,1,60.19,75.13,1,100.0,High
STU1592,35.0,90.57,52.33,6.31,1.41,1,38.99,56.43,1,100.0,High
STU1593,81.55,62.96,92.05,5.18,7.7,0,90.4,61.45,0,78.8,Medium
STU1594,88.56,68.99,60.67,8.59,5.83,0,54.44,50.05,0,76.3,Low
STU1595,39.56,87.23,42.4,8.5,3.52,0,89.65,70.48,1,86.63,Medium
STU1596,59.85,46.42,89.92,7.02,5.06,0,79.85,60.62,1,53.32,Medium
STU1597,84.29,75.72,62.44,5.03,0.55,1,72.88,71.48,0,53.6,High
STU1598,100.0,54.38,60.88,5.08,8.04,3,67.3,47.27,0,78.47,High
STU1599,75.31,62.62,43.52,6.95,2.44,2,79.92,73.2,1,47.87,High
STU1600,64.08,66.3,96.11,6.1,3.28,1,52.18,68.04,1,76.86,High
STU1601,72.26,38.0,50.66,6.32,0.5,1,90.69,67.46,0,68.14,High
STU1602,95.62,50.98,70.88,8.23,4.38,1,70.43,72.01,0,47.88,Medium
STU1603,65.31,89.32,83.69,7.83,1.51,0,93.42,60.72,2,65.52,Medium
STU1604,63.01,80.95,76.33,8.73,3.68,0,65.92,100.0,0,91.1,Low
STU1605,67.76,63.87,69.11,5.41,2.52,0,70.42,73.43,0,66.65,High
STU1606,60.7,69.38,44.48,6.32,1.56,0,72.49,66.89,0,66.73,Medium
STU1607,76.84,59.7,57.85,7.86,2.05,1,77.79,78.36,2,71.58,High
STU1608,99.37,89.42,72.82,7.43,3.91,0,98.78,55.62,0,74.18,Low
STU1609,79.85,61.39,58.19,8.95,1.19,2,60.55,55.02,2,58.38,High
STU1610,71.21,69.17,73.05,7.39,2.15,0,65.83,79.41,2,72.01,Medium
STU1611,70.62,85.63,80.23,9.39,4.69,1,67.67,81.0,1,44.02,Medium
STU1612,51.55,51.01,84.44,7.56,8.18,1,28.64,86.45,1,49.02,Medium
STU1613,88.25,93.06,51.61,8.29,4.36,3,58.57,39.35,0,51.58,Medium
STU1614,73.83,37.45,100.0,6.35,1.85,1,59.67,62.72,0,74.4,High
STU1615,72.29,94.33,81.51,6.82,2.84,3,100.0,70.93,1,68.2,High
STU1616,100.0,58.29,69.97,8.08,3.56,0,72.39,77.97,1,62.31,Medium
STU1617,79.48,60.63,86.34,9.06,2.87,1,76.39,74.48,0,78.82,Medium
STU1618,63.72,30.98,100.0,7.82,5.13,1,43.03,49.68,1,72.58,Medium
STU1619,68.6,56.81,48.42,6.68,3.89,0,66.93,74.27,0,59.2,Medium
STU1620,92.23,46.28,66.62,8.73,5.13,4,83.91,70.78,0,44.3,High
STU1621,76.7,54.06,34.32,3.73,2.93,0,100.0,70.73,2,48.61,High
STU1622,53.43,62.53,72.89,4.81,5.89,3,56.37,45.26,2,35.66,High
STU1623,88.79,82.24,75.48,7.75,3.2,1,37.14,48.18,0,67.81,Medium
STU1624,64.98,68.74,69.41,6.82,1.75,0,54.82,97.62,0,47.76,Medium
STU1625,100.0,70.54,60.18,7.65,7.42,3,54.89,82.75,1,55.09,Medium
STU1626,91.2,45.28,39.26,6.89,0.5,1,55.05,63.87,0,62.45,Medium
STU1627,68.29,49.15,75.6,7.6,2.17,2,83.43,64.17,0,85.88,High
STU1628,94.22,97.38,91.83,5.66,2.37,3,73.83,100.0,0,83.58,High
STU1629,76.02,51.77,61.13,7.6,8.01,1,48.82,65.82,0,63.91,Medium
STU1630,87.79,94.81,76.6,8.19,6.75,0,92.08,62.9,1,90.31,Low
STU1631,82.27,60.62,46.48,8.51,6.19,1,100.0,50.72,2,24.75,Medium
STU1632,62.3,65.04,76.86,9.62,2.9,1,39.01,60.79,0,100.0,Medium
STU1633,65.35,84.27,64.1,7.14,7.87,0,88.02,34.71,0,78.85,Medium
STU1634,90.45,87.89,58.56,7.18,4.16,2,65.11,74.37,0,67.06,Medium
STU1635,69.98,63.01,58.59,4.67,5.26,0,51.99,87.67,1,47.17,High
STU1636,68.95,58.01,64.1,6.06,3.82,1,43.26,87.87,0,56.24,Medium
STU1637,60.67,63.99,75.74,6.53,3.41,1,60.3,52.36,0,77.19,Medium
STU1638,81.35,71.08,50.32,8.27,3.05,3,59.13,23.7,0,77.64,Medium
STU1639,100.0,81.04,64.04,5.94,3.12,3,70.51,71.11,0,78.37,High
STU1640,58.99,65.08,69.38,7.91,4.6,1,100.0,88.74,1,50.43,Medium
STU1641,75.36,76.14,53.51,6.8,4.16,1,59.37,36.13,1,46.4,Medium
STU1642,96.18,94.49,96.95,6.55,3.44,1,44.09,58.28,0,68.9,Low
STU1643,73.81,71.86,57.2,7.15,6.22,0,62.39,71.43,1,80.4,Medium
STU1644,81.79,70.61,59.96,6.25,0.5,0,85.71,49.86,0,65.06,Medium
STU1645,59.06,37.66,55.33,6.2,4.42,1,63.79,33.89,0,94.63,High
STU1646,81.42,20.0,96.98,4.41,4.79,1,79.08,51.61,0,65.66,High
STU1647,72.19,71.99,78.29,6.45,5.56,0,70.89,54.76,1,64.99,Medium
STU1648,89.79,63.29,55.95,6.13,3.38,1,69.04,31.05,3,78.41,High
STU1649,92.81,55.73,86.59,6.08,3.87,3,94.98,84.29,1,89.38,Medium
STU1650,100.0,69.38,73.01,7.38,5.27,0,51.54,92.97,0,38.01,Low
STU1651,83.69,63.91,73.86,7.72,6.18,1,50.31,65.53,1,42.64,Medium
STU1652,79.89,85.3,64.83,7.13,2.96,1,52.55,78.13,1,58.73,High
STU1653,77.92,66.55,58.76,8.19,3.98,2,73.87,38.37,2,100.0,Medium
STU1654,69.7,51.56,75.07,7.61,6.52,1,68.91,62.45,0,59.77,Medium
STU1655,80.08,82.82,61.82,6.39,0.5,4,80.07,54.58,1,62.56,High
STU1656,70.57,61.09,97.25,6.15,2.26,1,66.71,72.41,1,77.37,High
STU1657,77.53,74.48,50.96,7.24,6.14,0,64.67,20.0,0,84.54,Medium
STU1658,94.76,56.41,93.04,7.6,5.47,0,73.6,59.53,0,68.4,Medium
STU1659,59.9,53.3,68.33,8.76,4.44,1,96.84,76.31,0,88.29,Medium
STU1660,92.1,66.52,74.49,8.47,2.69,3,48.24,69.29,0,41.12,Medium
STU1661,94.76,65.23,82.5,6.04,1.91,0,52.36,79.09,1,49.68,Medium
STU1662,73.23,73.64,60.55,6.66,2.44,0,68.7,54.23,0,88.25,Medium
STU1663,43.17,60.16,82.96,7.74,6.29,3,100.0,20.0,1,65.22,High
STU1664,65.88,31.95,29.39,8.3,2.37,2,49.78,84.78,1,39.75,High
STU1665,94.45,57.21,59.2,8.11,3.68,1,67.83,78.66,2,38.55,Medium
STU1666,74.66,79.29,56.14,6.71,2.14,0,53.08,93.24,0,48.78,Medium
STU1667,60.01,59.65,51.2,5.04,5.02,0,74.77,66.34,1,65.04,Medium
STU1668,67.43,60.57,66.78,5.4,2.53,1,32.91,72.49,0,74.35,High
STU1669,87.61,82.75,75.79,7.18,3.32,0,50.39,100.0,0,58.42,Low
STU1670,83.2,52.18,80.54,7.28,0.5,1,89.73,31.68,2,72.7,High
STU1671,71.42,37.23,73.61,5.26,0.6,3,68.16,73.0,4,56.26,High
STU1672,69.5,62.11,60.01,6.86,3.51,0,55.33,86.92,2,89.48,Medium
STU1673,69.12,56.28,75.54,7.68,1.11,1,67.22,68.83,1,100.0,Medium
STU1674,61.16,47.61,71.86,5.19,7.29,0,66.92,66.19,0,57.15,Medium
STU1675,99.23,61.84,84.04,8.35,0.5,0,77.53,38.3,0,74.6,Medium
STU1676,70.17,73.85,81.65,6.27,2.06,3,32.71,91.41,2,72.97,High
STU1677,93.26,64.83,70.46,8.56,3.53,0,50.38,84.24,1,67.77,Medium
STU1678,97.82,70.53,56.54,6.05,2.84,2,51.77,88.09,0,78.07,High
STU1679,89.97,97.64,60.21,5.36,1.51,1,78.7,64.61,0,74.58,Medium
STU1680,68.53,58.83,61.75,6.16,1.78,0,67.89,59.23,0,55.58,Medium
STU1681,81.06,70.01,65.27,6.67,1.72,1,92.49,64.88,2,91.33,Medium
STU1682,74.64,55.83,74.02,6.26,2.98,0,82.1,95.59,0,69.03,Medium
STU1683,61.44,49.77,80.73,6.5,7.01,2,62.12,60.31,2,57.3,High
STU1684,79.87,54.47,69.23,7.27,3.64,2,67.16,91.67,0,100.0,Medium
STU1685,57.31,56.38,70.24,6.56,5.63,2,90.0,62.35,0,62.68,High
STU1686,92.82,71.47,72.15,6.71,4.41,0,92.36,49.57,1,70.1,Medium
STU1687,68.03,100.0,62.26,4.41,5.5,2,66.37,27.61,0,68.51,High
STU1688,78.02,52.11,56.12,7.35,0.5,2,51.25,75.33,3,62.4,High
STU1689,79.25,57.5,43.67,6.68,2.95,4,32.29,78.83,0,73.97,High
STU1690,71.12,63.86,59.57,9.05,5.85,0,32.28,44.29,0,48.1,Medium
STU1691,83.8,72.12,77.1,5.48,2.47,1,76.03,91.58,0,76.93,Medium
STU1692,67.88,69.74,59.46,4.27,6.67,1,75.68,40.14,1,29.83,High
STU1693,88.07,88.11,66.43,7.67,6.17,0,56.52,77.75,1,39.04,Medium
STU1694,54.81,21.32,77.0,7.29,2.66,0,90.13,78.63,1,100.0,High
STU1695,76.9,22.04,77.81,5.39,2.59,4,64.48,84.32,1,39.88,High
STU1696,100.0,56.07,53.81,4.66,1.68,0,58.0,29.53,1,25.8,High
STU1697,60.0,84.75,84.96,8.95,2.37,1,87.91,84.2,1,40.37,Medium
STU1698,64.83,36.82,86.91,8.78,1.28,1,85.66,62.39,0,99.8,Medium
STU1699,82.71,20.0,53.05,3.32,4.27,2,67.12,58.87,1,29.16,High
STU1700,77.69,75.28,57.64,6.16,0.88,2,76.8,79.85,2,45.88,High
STU1701,80.26,69.39,87.87,9.13,4.59,1,78.94,82.29,0,35.84,Low
STU1702,82.34,45.38,67.8,6.13,4.63,2,100.0,29.2,0,59.52,High
STU1703,84.52,47.26,36.7,6.11,0.51,0,65.77,41.78,1,56.28,High
STU1704,91.65,47.54,49.0,6.4,6.29,0,47.94,86.59,1,55.38,Medium
STU1705,81.15,66.99,66.26,5.23,4.42,0,78.63,73.55,1,100.0,Medium
STU1706,71.38,53.73,52.55,4.41,4.85,1,69.06,68.27,0,41.02,High
STU1707,85.09,73.89,63.8,8.27,2.13,0,69.91,47.26,0,62.96,Medium
STU1708,100.0,20.0,70.49,4.22,4.62,2,67.47,72.9,0,71.77,High
STU1709,73.01,49.58,91.93,7.15,5.53,2,40.95,86.94,0,45.4,Medium
STU1710,60.38,44.73,65.64,8.04,3.32,1,72.44,100.0,0,74.73,Medium
STU1711,91.61,60.39,86.09,4.77,7.1,2,61.89,58.62,1,57.0,High
STU1712,73.19,55.32,91.43,5.51,3.58,1,62.75,80.79,0,72.49,High
STU1713,42.41,79.36,91.51,8.5,5.55,1,61.23,98.39,0,62.84,Medium
STU1714,87.71,31.53,74.27,7.55,4.03,0,67.33,38.92,0,23.99,Medium
STU1715,66.97,65.82,40.55,5.94,4.55,1,72.43,97.38,0,91.12,Medium
STU1716,73.64,75.05,76.91,8.48,0.5,1,67.5,68.61,0,100.0,Medium
STU1717,79.98,98.42,85.73,8.49,4.17,0,87.63,66.35,1,61.46,Low
STU1718,77.86,56.33,68.78,7.18,2.18,2,80.85,55.25,1,47.04,High
STU1719,85.64,70.84,96.17,5.54,1.98,1,66.76,58.45,3,95.12,High
STU1720,68.47,32.53,82.9,6.22,6.64,1,50.4,51.59,0,100.0,Medium
STU1721,82.7,21.94,78.52,7.2,3.12,0,77.87,47.85,0,61.62,Medium
STU1722,71.11,80.21,86.3,6.54,1.69,1,62.65,73.09,0,60.63,Medium
STU1723,86.08,64.9,75.0,8.11,2.85,0,65.1,85.03,0,63.4,Medium
STU1724,84.23,86.21,32.61,4.66,1.16,2,45.58,46.14,0,31.51,High
STU1725,60.97,40.28,62.51,4.71,6.08,1,75.03,52.49,1,59.18,High
STU1726,91.29,74.36,87.96,7.05,2.25,1,100.0,69.61,0,99.3,Medium
STU1727,66.96,98.64,57.89,6.11,4.45,1,59.39,44.94,0,61.63,Medium
STU1728,87.12,72.55,66.65,5.92,5.94,2,78.58,69.39,2,44.2,High
STU1729,80.51,69.98,54.33,4.32,2.6,1,89.18,60.15,0,74.93,High
STU1730,100.0,65.15,96.76,6.83,4.46,1,59.11,35.52,0,51.66,Medium
STU1731,71.65,36.72,95.22,6.73,1.65,5,26.77,73.49,1,63.67,High
STU1732,69.76,89.4,56.74,7.71,7.9,1,79.82,54.9,1,39.62,Low
STU1733,74.71,54.0,72.21,6.9,5.19,0,69.35,83.45,0,44.27,Medium
STU1734,70.45,74.08,59.79,6.61,3.15,2,73.29,61.48,3,79.75,High
STU1735,87.0,36.87,79.22,8.45,2.11,0,68.93,52.2,1,67.32,Medium
STU1736,50.76,43.77,77.65,4.96,3.29,2,87.72,64.4,0,49.48,High
STU1737,59.19,90.83,82.18,7.55,2.89,3,66.34,87.36,0,67.39,High
STU1738,58.98,58.75,74.98,4.46,7.02,1,100.0,98.15,1,52.86,High
STU1739,89.25,91.16,100.0,5.63,1.29,1,79.87,75.68,0,49.32,Medium
STU1740,100.0,63.59,54.58,5.1,3.74,1,85.2,54.4,1,88.28,Medium
STU1741,73.43,31.85,44.34,7.89,3.47,2,68.11,65.59,0,80.66,Medium
STU1742,72.47,81.06,64.1,6.71,3.29,3,73.28,63.23,3,64.57,High
STU1743,76.05,54.38,46.48,6.78,3.3,1,39.28,62.3,0,67.89,High
STU1744,92.43,77.58,47.61,5.25,3.29,1,58.19,60.42,2,64.83,High
STU1745,61.09,65.45,54.98,6.38,5.07,1,86.32,47.62,1,74.74,High
STU1746,78.58,37.22,56.17,5.73,4.6,0,66.86,82.56,0,49.01,High
STU1747,89.63,67.96,55.68,7.34,4.25,2,48.88,80.49,1,82.25,High
STU1748,82.52,100.0,77.77,5.41,0.5,0,56.37,65.42,1,72.07,Medium
STU1749,77.84,73.87,62.41,8.66,4.04,2,56.23,87.66,1,59.74,Medium
STU1750,90.02,63.96,67.31,4.45,0.52,1,67.34,75.64,0,55.24,High
STU1751,35.0,84.36,83.41,5.67,4.66,0,53.82,44.9,0,81.82,Medium
STU1752,85.17,68.79,58.51,9.15,6.15,3,92.19,58.62,2,61.99,Medium
STU1753,65.19,68.77,66.03,6.19,1.83,1,71.54,91.65,0,51.02,High
STU1754,47.54,45.35,75.49,4.96,3.03,1,44.28,58.51,0,57.31,High
STU1755,82.67,69.21,40.88,7.11,2.42,1,94.11,52.52,2,80.38,High
STU1756,95.6,83.64,34.23,6.13,5.72,0,67.22,78.0,1,32.79,Medium
STU1757,72.94,49.95,75.19,5.63,3.67,2,76.6,59.96,0,57.89,High
STU1758,89.29,90.64,77.38,5.27,6.61,1,73.21,75.09,1,86.41,Medium
STU1759,99.18,63.35,100.0,10.0,4.24,0,75.1,64.35,0,61.64,Low
STU1760,94.72,49.02,72.37,6.45,3.94,2,62.16,50.66,1,70.46,High
STU1761,99.6,82.96,82.3,4.1,3.62,1,73.62,52.52,2,86.74,Medium
STU1762,86.13,59.84,67.07,8.89,4.97,2,65.46,34.66,0,82.85,Medium
STU1763,76.13,78.67,74.46,7.66,0.5,2,74.16,45.11,0,56.2,Medium
STU1764,50.97,59.75,95.01,5.73,3.65,2,64.84,76.31,1,62.39,High
STU1765,71.31,63.92,38.14,5.49,3.37,1,63.07,86.7,1,83.1,High
STU1766,62.35,73.88,76.2,7.74,4.81,2,43.15,54.01,0,83.79,Medium
STU1767,100.0,70.24,100.0,6.45,3.16,1,67.91,40.25,2,63.24,Medium
STU1768,72.36,29.08,74.23,4.1,1.63,2,71.82,85.48,0,63.93,High
STU1769,76.85,44.82,94.76,9.3,3.51,0,99.43,86.01,1,70.35,Low
STU1770,83.27,81.73,60.56,6.19,1.55,1,76.15,78.01,0,92.34,Medium
STU1771,75.65,62.62,69.52,8.89,0.5,0,55.68,38.88,0,86.35,Medium
STU1772,100.0,55.57,70.5,8.59,4.81,5,50.75,74.27,0,78.87,Medium
STU1773,65.66,40.55,36.74,5.4,4.54,0,72.55,74.93,1,43.43,High
STU1774,77.92,45.56,52.48,8.25,4.34,0,55.34,81.21,3,59.5,Medium
STU1775,63.86,28.61,53.55,5.89,5.85,0,58.34,67.72,0,60.55,High
STU1776,55.2,63.18,82.33,4.19,2.3,0,55.28,51.5,1,93.37,High
STU1777,65.82,54.23,83.08,6.21,0.92,1,62.41,57.72,1,60.22,High
STU1778,74.44,47.6,74.86,7.36,3.37,0,80.51,86.19,2,90.07,Medium
STU1779,68.56,63.77,82.36,6.15,2.87,0,34.17,71.83,0,53.59,Medium
STU1780,64.61,71.55,67.54,6.37,1.98,1,90.01,41.45,0,55.18,High
STU1781,53.91,100.0,88.03,8.4,3.36,1,64.53,95.72,0,74.63,Medium
STU1782,73.75,37.79,70.13,6.95,2.4,5,57.22,85.8,0,96.36,High
STU1783,52.43,85.87,70.87,5.62,0.5,3,83.09,94.92,1,60.76,High
STU1784,86.4,82.52,66.02,7.78,2.71,2,64.49,85.42,0,13.74,Medium
STU1785,76.24,50.98,80.27,7.08,1.45,1,50.2,48.29,0,33.72,Medium
STU1786,53.14,68.66,63.68,3.27,3.92,1,42.13,70.94,1,70.96,High
STU1787,70.36,56.76,84.65,7.4,2.32,0,79.82,75.86,2,35.5,Medium
STU1788,63.72,68.34,53.02,7.35,5.5,0,80.92,40.8,0,47.69,Medium
STU1789,79.79,92.16,53.52,6.83,6.39,0,60.98,43.9,1,65.25,Medium
STU1790,95.11,75.9,80.31,8.05,4.72,1,90.46,78.38,0,16.01,Medium
STU1791,46.87,74.15,68.67,5.86,0.71,0,68.61,79.81,1,57.41,High
STU1792,76.73,57.25,63.19,7.27,6.21,3,90.58,100.0,0,41.7,High
STU1793,72.6,38.29,83.35,4.61,6.34,3,51.72,60.31,1,35.02,High
STU1794,85.07,61.25,60.89,7.37,3.53,2,49.64,34.71,1,48.96,High
STU1795,78.2,86.72,67.0,9.53,5.88,0,59.27,62.28,1,43.62,Low
STU1796,63.72,37.51,90.99,5.41,2.51,1,61.21,80.18,0,74.39,High
STU1797,70.21,46.01,93.09,5.74,0.5,0,87.57,58.45,2,88.93,High
STU1798,63.06,67.27,93.59,5.81,2.13,1,72.99,66.83,1,57.71,Medium
STU1799,91.14,47.28,65.77,6.98,6.61,2,55.09,53.44,2,53.08,Medium
STU1800,75.32,50.73,88.46,5.31,0.82,0,68.19,86.48,0,56.72,High
STU1801,100.0,57.38,55.77,7.39,3.5,0,60.72,78.4,0,42.84,Medium
STU1802,74.09,40.42,56.4,7.99,3.56,0,54.34,50.24,1,39.23,Medium
STU1803,64.37,47.47,34.74,7.55,2.58,0,66.64,55.61,1,32.09,High
STU1804,52.29,77.66,95.09,4.32,2.7,0,64.76,52.77,1,38.41,High
STU1805,47.95,41.47,57.04,8.19,3.63,1,54.98,31.53,2,97.64,High
STU1806,51.24,36.24,68.1,8.11,2.49,3,54.8,51.28,0,51.19,High
STU1807,79.01,53.66,56.35,7.96,0.94,0,81.85,33.09,1,10.0,Medium
STU1808,82.63,78.18,80.43,7.32,3.89,1,75.2,81.8,2,53.26,Medium
STU1809,51.28,61.46,64.37,7.11,5.43,0,84.04,83.23,0,33.19,High
STU1810,88.43,56.64,50.43,8.25,5.07,1,63.18,59.62,0,66.19,Medium
STU1811,67.75,65.8,76.62,9.49,2.04,0,49.51,68.68,1,64.03,Medium
STU1812,77.2,33.58,48.49,5.47,1.25,2,58.24,84.28,1,66.12,High
STU1813,99.18,73.9,57.44,8.31,2.99,1,85.46,79.11,0,64.19,Medium
STU1814,88.45,71.9,38.4,6.68,6.32,1,40.79,100.0,0,57.55,Medium
STU1815,70.97,57.63,48.64,6.62,4.66,2,92.56,69.67,1,35.88,High
STU1816,61.63,83.11,72.68,4.65,4.77,2,49.13,91.15,2,63.51,High
STU1817,42.72,44.71,40.53,6.4,5.1,1,81.25,66.71,1,85.38,High
STU1818,64.21,85.3,47.78,5.4,4.26,2,50.65,62.85,1,100.0,High
STU1819,71.83,67.78,69.96,6.15,3.72,2,57.88,77.22,2,60.24,High
STU1820,60.19,58.94,61.85,5.26,4.69,0,33.02,74.94,0,62.41,High
STU1821,73.03,64.64,99.88,6.17,2.52,0,99.51,54.06,1,75.01,Medium
STU1822,76.15,63.07,97.51,6.23,0.95,3,77.77,50.17,1,94.86,High
STU1823,71.63,86.97,56.98,6.94,4.8,1,78.77,66.35,1,55.27,Medium
STU1824,65.25,45.62,78.36,4.54,5.73,0,59.62,30.98,1,78.85,High
STU1825,77.53,51.27,81.24,4.78,1.49,1,52.18,59.46,0,48.54,High
STU1826,81.63,83.65,61.04,7.31,4.98,2,81.2,47.32,0,71.6,Medium
STU1827,58.64,54.28,47.57,5.68,6.53,1,47.55,54.63,0,84.41,High
STU1828,96.16,81.21,69.82,8.3,3.5,3,65.16,50.98,0,39.18,Medium
STU1829,73.52,95.59,67.41,7.12,2.03,1,46.74,78.82,1,54.5,Medium
STU1830,75.28,57.77,63.46,7.65,3.72,0,70.11,73.04,1,84.1,Medium
STU1831,85.62,77.26,76.63,8.77,2.51,2,35.41,65.95,1,77.32,Medium
STU1832,78.5,44.23,58.74,6.37,2.39,0,42.83,58.1,1,85.72,High
STU1833,89.3,78.59,52.72,6.0,4.28,1,53.38,83.62,0,81.97,Low
STU1834,79.31,68.59,71.64,8.02,0.61,2,78.45,81.21,0,58.18,Medium
STU1835,65.81,73.51,75.79,7.51,0.9,3,58.97,63.0,0,100.0,High
STU1836,80.42,53.38,52.35,6.54,3.53,1,84.72,89.39,0,67.74,Medium
STU1837,57.84,35.1,83.92,8.75,3.46,0,93.51,61.59,0,10.0,Medium
STU1838,76.63,74.06,43.44,6.5,4.12,0,62.75,68.68,0,59.35,Medium
STU1839,74.5,27.86,61.33,6.85,6.88,2,42.87,54.66,1,55.62,High
STU1840,71.88,59.29,66.13,6.83,3.69,1,84.42,57.92,0,80.9,Medium
STU1841,73.07,81.94,60.46,5.49,4.58,2,41.79,53.71,0,55.98,High
STU1842,46.77,68.45,61.52,6.91,1.74,1,52.64,77.38,1,86.98,High
STU1843,66.77,100.0,98.07,8.76,4.88,3,39.08,71.77,2,76.16,High
STU1844,76.39,83.45,57.24,7.42,2.55,3,84.37,46.05,0,45.0,High
STU1845,77.4,53.23,100.0,6.84,3.63,1,77.73,75.2,1,62.19,Medium
STU1846,59.58,65.49,76.56,6.57,3.3,0,95.51,97.27,2,49.49,Medium
STU1847,93.99,64.15,71.38,7.26,5.36,1,60.5,53.12,2,68.7,Medium
STU1848,62.01,36.52,77.14,7.85,1.14,1,53.99,52.09,0,49.37,Medium
STU1849,89.54,48.07,100.0,7.65,0.5,3,59.08,65.15,1,66.49,High
STU1850,81.41,54.91,55.1,6.34,3.12,1,45.34,89.81,2,59.55,High
STU1851,65.31,28.35,53.19,7.25,4.34,1,92.29,57.11,1,61.96,High
STU1852,100.0,65.85,58.68,7.47,3.77,0,100.0,98.15,0,100.0,Low
STU1853,57.1,60.52,70.48,5.39,5.72,1,55.7,45.97,0,57.79,High
STU1854,88.79,34.89,44.11,7.04,4.29,4,78.08,68.38,2,26.31,High
STU1855,90.01,72.28,70.34,3.77,2.49,1,65.36,34.38,0,85.32,High
STU1856,64.94,77.89,95.4,7.48,0.5,1,75.51,48.15,0,85.16,Medium
STU1857,95.89,69.09,72.27,7.72,3.07,1,86.01,61.16,2,25.42,Medium
STU1858,71.25,59.17,65.61,7.85,5.35,0,48.57,69.86,2,50.98,Medium
STU1859,79.33,75.65,60.73,6.25,2.79,0,59.86,87.33,1,73.72,Medium
STU1860,78.9,77.24,83.48,7.23,3.55,0,88.45,52.41,1,75.48,Medium
STU1861,72.99,70.53,57.61,8.79,4.26,0,76.65,72.57,1,64.91,Medium
STU1862,87.16,50.16,97.7,8.78,1.67,1,73.56,40.9,1,65.36,Medium
STU1863,86.9,69.98,99.0,6.76,4.62,1,76.66,83.18,1,46.23,Medium
STU1864,48.77,86.52,73.85,7.0,6.45,0,78.33,88.59,0,17.0,Medium
STU1865,94.57,54.26,69.83,8.36,3.19,2,87.68,83.68,1,100.0,Medium
STU1866,50.06,100.0,85.46,4.7,1.47,1,80.81,83.65,0,45.63,High
STU1867,90.49,55.54,86.42,6.35,3.38,0,67.14,63.36,2,68.53,Medium
STU1868,91.9,65.58,57.91,8.67,0.5,2,74.0,69.98,1,61.82,Medium
STU1869,58.64,52.9,62.1,8.17,4.11,0,66.85,63.25,1,82.94,Medium
STU1870,68.84,69.02,50.16,7.32,4.31,1,55.32,64.18,1,67.3,High
STU1871,58.41,33.64,76.14,4.69,6.52,0,67.12,51.61,2,68.07,High
STU1872,71.78,55.17,80.0,6.73,3.15,2,66.07,70.07,0,12.31,High
STU1873,70.38,45.34,49.75,5.97,4.24,2,39.13,72.52,1,48.33,High
STU1874,86.69,67.44,63.17,7.26,1.95,2,81.17,82.74,0,79.89,Medium
STU1875,94.65,82.9,49.79,5.67,2.86,0,84.06,72.06,0,78.09,Medium
STU1876,95.94,76.63,56.52,5.36,0.75,2,77.24,80.86,0,45.97,High
STU1877,66.57,22.31,78.27,3.91,3.15,4,83.04,51.6,1,33.44,High
STU1878,71.86,100.0,59.0,8.51,2.95,0,65.01,90.62,0,67.53,Medium
STU1879,49.75,70.32,65.49,6.24,4.04,1,59.26,60.66,1,10.0,High
STU1880,62.91,51.02,45.59,7.02,2.38,1,84.13,28.12,2,42.03,High
STU1881,89.47,67.83,72.8,6.8,3.65,0,50.0,57.99,1,100.0,Medium
STU1882,99.23,68.17,69.34,5.31,2.9,2,49.41,75.38,0,93.9,Medium
STU1883,56.48,53.0,59.07,5.04,2.9,1,75.62,66.48,0,74.74,High
STU1884,66.11,68.56,67.16,5.39,3.64,2,75.15,30.04,0,71.15,High
STU1885,74.6,54.07,72.7,5.79,3.57,2,83.81,68.87,1,26.0,High
STU1886,79.2,57.72,57.78,7.31,4.87,1,38.92,67.28,1,50.19,Medium
STU1887,62.86,52.65,47.86,5.69,3.28,1,66.34,47.51,0,59.1,High
STU1888,81.36,39.21,97.08,9.25,2.87,0,48.78,75.16,0,50.61,Medium
STU1889,67.89,67.63,60.5,8.24,3.17,1,82.54,62.59,0,58.0,Medium
STU1890,74.78,75.54,68.55,7.93,2.21,3,90.67,29.88,1,90.98,High
STU1891,83.19,74.27,85.16,6.63,2.85,2,76.58,77.51,3,54.16,High
STU1892,75.1,79.76,100.0,8.92,7.16,2,58.52,68.15,0,58.18,Medium
